msa_code,msa_title,year,total_strategic_employment,msa_total_employment,ses_raw,sc_raw,fragility_raw,ses_pct,sc_pct,fragility_pct,sri
C4390,"Spartanburg, SC MSA",2024,41168.0,325816.0,0.1263535246887814,0.05070806835760061,0.1756224507873933,98.07280513918629,96.03854389721627,11.241970021413277,68.45110635260527
C3014,"Lebanon, PA MSA",2024,1702.0,107001.0,0.01590639339819254,0.00866347043485575,0.1756701370774961,58.35117773019272,51.71306209850107,11.349036402569594,40.471092077087796
C4926,"Woodward, OK MicroSA",2024,853.0,16046.0,0.05315966596036396,0.03421413436370435,0.17578146265954966,90.36402569593149,91.86295503211991,11.45610278372591,64.56102783725909
C1410,"Bloomsburg-Berwick, PA MicroSA",2024,422.0,48791.0,0.008649136111168043,0.007767826033489783,0.17594999281680423,38.22269807280514,46.680942184154176,11.563169164882227,32.15560314061384
C4862,"Wichita, KS MSA",2024,125408.0,610088.0,0.2055572310879742,0.09325539922109598,0.17627847319469528,99.57173447537473,98.82226980728052,11.670235546038544,70.02141327623127
C4222,"Santa Rosa-Petaluma, CA MSA",2024,14349.0,413697.0,0.03468480554608808,0.021394885628853968,0.17644603258177352,80.72805139186295,84.9036402569593,11.777301927194861,59.136331192005706
C3062,"Lima, OH MSA",2024,5237.0,99379.0,0.052697249922015715,0.021131224906670423,0.17652787115232516,90.25695931477516,84.1541755888651,11.884368308351178,62.098501070663815
C4106,"St. Cloud, MN MSA",2024,3970.0,209272.0,0.01897052639626897,0.008431610535570932,0.17677247707466778,64.02569593147751,50.32119914346895,11.991434689507495,42.11277658815133
C3710,"Oxnard-Thousand Oaks-Ventura, CA MSA",2024,37412.0,672545.0,0.05562750447925418,0.027978796957824383,0.17684207429017149,91.22055674518201,88.75802997858673,12.098501070663811,64.02569593147751
C3366,"Mobile, AL MSA",2024,29793.0,350653.0,0.08496433796374193,0.028341408743116414,0.1768585030021297,95.82441113490364,88.86509635974305,12.205567451820128,65.63169164882227
C1802,"Columbus, IN MSA",2024,8746.0,100376.0,0.08713238224276719,0.04070694189846178,0.17691915797105107,96.25267665952892,93.57601713062098,12.312633832976445,67.38044254104211
C2954,"Lancaster, PA MSA",2024,11098.0,504090.0,0.02201590985736674,0.005036798984308357,0.17702784838955418,68.95074946466809,32.76231263383298,12.419700214132762,38.04425410421128
C3734,"Palm Bay-Melbourne-Titusville, FL MSA",2024,88270.0,484248.0,0.18228263203978126,0.10664370322644595,0.17703092244589566,99.46466809421841,99.14346895074947,12.526766595289079,70.37830121341898
C1418,"Blytheville, AR MicroSA",2024,431.0,40279.0,0.010700364954442761,0.010700364954442761,0.17716806722713044,44.860813704496785,60.27837259100642,12.633832976445397,39.25767309064954
C1471,"Brattleboro, VT MicroSA",2024,40.0,41662.0,9.601075320435888E-4,9.601075320435888E-4,0.1772858398680537,7.28051391862955,7.815845824411134,12.740899357601712,9.279086366880799
C4518,"Talladega-Sylacauga, AL MicroSA",2024,8243.0,66283.0,0.12436069580435406,0.053467706651781,0.17749350303424688,97.85867237687366,96.57387580299786,12.84796573875803,69.09350463954318
C3314,"Michigan City-La Porte, IN MSA",2024,481.0,81265.0,0.005918907278656248,0.005918907278656248,0.17749792629308495,28.37259100642398,37.47323340471092,12.955032119914348,26.266952177016417
C2738,"Jacksonville, TX MicroSA",2024,515.0,29843.0,0.017256978185839225,0.012934356465502799,0.17753731128787711,61.34903640256959,68.09421841541756,13.062098501070663,47.501784439685935
C1294,"Baton Rouge, LA MSA",2024,37211.0,804305.0,0.04626478761166473,0.04089244751680022,0.1775965705621784,87.58029978586723,93.6830835117773,13.16916488222698,64.8108493932905
C3028,"Lewisburg, TN MicroSA",2024,1470.0,19157.0,0.0767343529780237,0.02656992222164222,0.1775971503412244,94.9678800856531,88.0085653104925,13.276231263383298,65.41755888650964
C3098,"Longview, TX MSA",2024,4447.0,234547.0,0.01895995258945968,0.009537534055008165,0.17769263552307138,63.91862955032121,55.99571734475375,13.383297644539615,44.432548179871524
C2920,"Lafayette-West Lafayette, IN MSA",2024,11571.0,204848.0,0.056485784581738654,0.024850132781379364,0.1780470008765818,91.32762312633832,86.93790149892934,13.49036402569593,63.91862955032119
C2842,"Kennewick-Richland, WA MSA",2024,2140.0,272445.0,0.00785479638092092,0.0032520325203252032,0.1781223187037722,34.90364025695932,21.948608137044967,13.597430406852249,23.483226266952183
C4486,"Sulphur Springs, TX MicroSA",2024,541.0,28695.0,0.018853458790730093,0.007039553929255968,0.1786629324479788,63.70449678800857,42.71948608137045,13.704496788008566,40.04282655246253
C1082,"Alexandria, MN MicroSA",2024,197.0,39055.0,0.005044168480348227,0.005044168480348227,0.1787052751407206,24.839400428265524,32.86937901498929,13.81156316916488,23.840114204139898
C1022,"Ada, OK MicroSA",2024,530.0,40779.0,0.01299688565192869,0.008043355648740773,0.17898578451069388,51.605995717344754,47.85867237687366,13.9186295503212,37.79443254817987
C2324,"Fredericksburg, TX MicroSA",2024,0.0,24952.0,0.0,0.0,0.17915131953634192,0.0,0.0,14.025695931477516,4.675231977159172
